id,genre
49622,Romance
10035,Romance
44864,Romance
31993,Romance
43818,Romance
43525,Romance
20640,Romance
50363,Romance
41003,Romance
13936,Romance
294,Romance
40930,Romance
58467,Romance
163869,Romance
66115,Romance
24012,Romance
9356,Romance
42231,Romance
33575,Romance
17956,Romance
18209,Romance
18978,Romance
27171,Romance
44807,Romance
9872,Romance
19552,Romance
94771,Romance
38274,Romance
68981,Romance
2817,Romance
1394,Romance
1719,Romance
24065,Romance
44098,Romance
16514,Romance
63888,Romance
277073,Romance
25009,Romance
171229,Romance
45926,Romance
40092,Romance
82838,Romance
14590,Romance
465,Romance
20644,Romance
108055,Romance
45044,Romance
43096,Romance
11506,Romance
11700,Romance
47735,Romance
14703,Romance
3547,Romance
22627,Romance
18283,Romance
33731,Romance
20718,Romance
27804,Romance
3001,Romance
33632,Romance
68430,Romance
42201,Romance
15392,Romance
631,Romance
35987,Romance
29146,Romance
16905,Romance
38291,Romance
41204,Romance
42791,Romance
22522,Romance
5544,Romance
51515,Romance
56135,Romance
73194,Romance
20643,Romance
22596,Romance
42728,Romance
11044,Romance
31526,Romance
5071,Romance
33738,Romance
13763,Romance
11796,Romance
4507,Romance
34847,Romance
24774,Romance
41779,Romance
61048,Romance
870,Romance
26319,Romance
41059,Romance
39871,Romance
4599,Romance
12657,Romance
59210,Romance
27017,Romance
35151,Romance
21544,Romance
43846,Romance
40894,Romance
71125,Romance
132725,Romance
41774,Romance
52959,Romance
24004,Romance
46976,Romance
52560,Romance
42658,Romance
20849,Romance
53779,Romance
37658,Romance
110598,Romance
44388,Romance
111605,Romance
28571,Romance
27686,Romance
52362,Romance
662,Romance
8341,Romance
36488,Romance
19414,Romance
27554,Romance
17820,Romance
26175,Romance
28162,Romance
42812,Romance
11036,Romance
72096,Romance
80218,Romance
29456,Romance
24908,Romance
44691,Romance
54028,Romance
17645,Romance
57684,Romance
14365,Romance
42988,Romance
36672,Romance
10631,Romance
43466,Romance
10780,Romance
19590,Romance
11584,Romance
80,Romance
65994,Romance
30054,Romance
36630,Romance
39770,Romance
18923,Romance
74012,Romance
45520,Romance
55848,Romance
72613,Romance
43787,Romance
27437,Romance
40374,Romance
41925,Romance
39140,Romance
27307,Romance
36709,Romance
32294,Romance
41463,Romance
43885,Romance
43785,Romance
32644,Romance
42604,Romance
119623,Romance
31522,Romance
45608,Romance
42801,Romance
42593,Romance
52741,Romance
401,Romance
46326,Romance
45522,Romance
14846,Romance
2577,Romance
11130,Romance
14389,Romance
60015,Romance
23601,Romance
8745,Romance
45335,Romance
7506,Romance
46081,Romance
11632,Romance
11208,Romance
16153,Romance
42694,Romance
32298,Romance
66566,Romance
33345,Romance
104659,Romance
75759,Romance
60437,Romance
11823,Romance
18804,Romance
13969,Romance
84214,Romance
84655,Romance
23627,Romance
43839,Romance
1599,Romance
14024,Romance
26108,Romance
4380,Romance
25313,Romance
65550,Romance
11121,Romance
18701,Romance
15566,Romance
9675,Romance
12777,Romance
47959,Romance
9801,Romance
4251,Romance
140,Romance
17818,Romance
1966,Romance
2288,Romance
9550,Romance
18973,Romance
35188,Romance
43670,Romance
42668,Romance
151848,Romance
30719,Romance
8424,Romance
32558,Romance
50085,Romance
42401,Romance
67962,Romance
36841,Romance
27511,Romance
3060,Romance
104433,Romance
27503,Romance
905,Romance
42538,Romance
5729,Romance
875,Romance
28046,Romance
43904,Romance
43693,Romance
47921,Romance
43689,Romance
14615,Romance
31773,Romance
24807,Romance
38721,Romance
43874,Romance
20642,Romance
37650,Romance
43867,Romance
23101,Romance
99318,Romance
31868,Romance
3084,Romance
46069,Romance
55604,Romance
17801,Romance
29884,Romance
38914,Romance
33523,Romance
33112,Romance
43799,Romance
18790,Romance
22387,Romance
27655,Romance
43306,Romance
18727,Romance
33049,Romance
47352,Romance
43518,Romance
41391,Romance
21622,Romance
42879,Romance
43307,Romance
50066,Romance
52440,Romance
43494,Romance
25502,Romance
14320,Romance
83838,Romance
29380,Romance
35032,Romance
41609,Romance
33115,Romance
29885,Romance
25698,Romance
45578,Romance
4558,Romance
61828,Romance
25209,Romance
43388,Romance
43390,Romance
43358,Romance
30801,Romance
43349,Romance
35861,Romance
45213,Romance
20127,Romance
24518,Romance
13457,Romance
3111,Romance
17640,Romance
31378,Romance
43137,Romance
42661,Romance
43101,Romance
43111,Romance
52841,Romance
33710,Romance
109667,Romance
21135,Romance
39495,Romance
42798,Romance
61892,Romance
151138,Romance
23574,Romance
42731,Romance
4191,Romance
5767,Romance
42623,Romance
42634,Romance
29266,Romance
36446,Romance
42607,Romance
21323,Romance
2860,Romance
71943,Romance
31304,Romance
38222,Romance
2998,Romance
31906,Romance
36194,Romance
36850,Romance
38646,Romance
5822,Romance
23148,Romance
21035,Romance
24402,Romance
31656,Romance
5618,Romance
28209,Romance
70259,Romance
1829,Romance
43430,Romance
3870,Romance
46978,Romance
73100,Romance
11558,Romance
1421,Romance
12637,Romance
61280,Romance
156235,Romance
18966,Romance
54663,Romance
47542,Romance
23615,Romance
78177,Romance
15716,Romance
32689,Romance
232,Romance
42116,Romance
29140,Romance
31939,Romance
63418,Romance
42086,Romance
47874,Romance
27102,Romance
47359,Romance
54407,Romance
41243,Romance
40929,Romance
30069,Romance
26555,Romance
42021,Romance
65326,Romance
21733,Romance
4043,Romance
22189,Romance
41821,Romance
18311,Romance
34376,Romance
15080,Romance
39233,Romance
9588,Romance
25674,Romance
94666,Romance
41804,Romance
11198,Romance
45145,Romance
31962,Romance
48150,Romance
83599,Romance
41661,Romance
5187,Romance
26877,Romance
59051,Romance
41578,Romance
271304,Romance
10486,Romance
58416,Romance
16233,Romance
37563,Romance
48709,Romance
2460,Romance
12254,Romance
16992,Romance
86913,Romance
35016,Romance
14533,Romance
36105,Romance
47060,Romance
55257,Romance
21210,Romance
11854,Romance
33491,Romance
3716,Romance
40476,Romance
5458,Romance
31161,Romance
32067,Romance
66668,Romance
28031,Romance
110147,Romance
12480,Romance
844,Romance
20160,Romance
11599,Romance
15917,Romance
25988,Romance
16435,Romance
26014,Romance
45418,Romance
55256,Romance
18088,Romance
81540,Romance
55852,Romance
50467,Romance
44793,Romance
4592,Romance
14752,Romance
11178,Romance
10918,Romance
45379,Romance
8325,Romance
26955,Romance
16132,Romance
38970,Romance
32526,Romance
26491,Romance
16973,Romance
61485,Romance
20162,Romance
363,Romance
16635,Romance
12496,Romance
29987,Romance
21200,Romance
40876,Romance
12802,Romance
40823,Romance
45693,Romance
15177,Romance
38398,Romance
81792,Romance
464,Romance
40974,Romance
5889,Romance
5460,Romance
51363,Romance
41171,Romance
47614,Romance
1280,Romance
9833,Romance
1901,Romance
693,Romance
11162,Romance
54291,Romance
61988,Romance
46021,Romance
40881,Romance
47876,Romance
66600,Romance
69234,Romance
33766,Romance
39472,Romance
42257,Romance
10609,Romance
13563,Romance
61477,Romance
19610,Romance
43779,Romance
34778,Romance
11637,Romance
6961,Romance
61144,Romance
68822,Romance
43141,Romance
135473,Romance
34090,Romance
45174,Romance
16638,Romance
70498,Romance
37198,Romance
10951,Romance
8488,Romance
57825,Romance
61574,Romance
21433,Romance
52778,Romance
18538,Romance
44875,Romance
42641,Romance
29993,Romance
19765,Romance
54302,Romance
4710,Romance
26243,Romance
10568,Romance
4974,Romance
30331,Romance
258,Romance
31532,Romance
51177,Romance
16186,Romance
82432,Romance
63115,Romance
34093,Romance
111017,Romance
40957,Romance
88930,Romance
31835,Romance
85926,Romance
45212,Romance
33431,Romance
40916,Romance
1589,Romance
9688,Romance
11638,Romance
45218,Romance
21666,Romance
76499,Romance
43865,Romance
48598,Romance
93313,Romance
43029,Romance
42622,Romance
47007,Romance
42106,Romance
5996,Romance
36006,Romance
47002,Romance
27030,Romance
19545,Romance
14177,Romance
11431,Romance
51945,Romance
42229,Romance
31944,Romance
50435,Romance
49225,Romance
14689,Romance
9653,Romance
43824,Romance
54156,Romance
39225,Romance
30204,Romance
40633,Romance
45267,Romance
45713,Romance
84084,Romance
84087,Romance
6183,Romance
38151,Romance
16250,Romance
68883,Romance
113178,Romance
14750,Romance
53116,Romance
42626,Romance
43881,Romance
43344,Romance
16902,Romance
13163,Romance
21997,Romance
30624,Romance
44658,Romance
48130,Romance
43271,Romance
10913,Romance
9981,Romance
4379,Romance
37215,Romance
56946,Romance
28423,Romance
29872,Romance
46112,Romance
27,Romance
25649,Romance
16605,Romance
19316,Romance
921,Romance
16932,Romance
20651,Romance
9528,Romance
47945,Romance
43471,Romance
65579,Romance
11620,Romance
43354,Romance
44524,Romance
15648,Romance
9709,Romance
29080,Romance
45881,Romance
11451,Romance
25312,Romance
9722,Romance
43888,Romance
76094,Romance
14653,Romance
9976,Romance
38731,Romance
22968,Romance
31901,Romance
43809,Romance
16659,Romance
78293,Romance
100196,Romance
73376,Romance
125360,Romance
9522,Romance
14922,Romance
1826,Romance
84079,Romance
36401,Romance
11648,Romance
42719,Romance
57866,Romance
308,Romance
26935,Romance
5319,Romance
27449,Romance
24461,Romance
28201,Romance
57103,Romance
18976,Romance
108348,Romance
46825,Romance
37270,Romance
25199,Romance
53857,Romance
6957,Romance
79684,Romance
19404,Romance
94529,Romance
102081,Romance
37185,Romance
17186,Romance
59882,Romance
13169,Romance
17926,Romance
9007,Romance
15155,Romance
51277,Romance
61675,Romance
59704,Romance
44407,Romance
43529,Romance
1676,Romance
34181,Romance
77744,Romance
42168,Romance
3933,Romance
18651,Romance
31056,Romance
43807,Romance
30082,Romance
10017,Romance
10475,Romance
11931,Romance
43110,Romance
38583,Romance
77468,Romance
53864,Romance
142,Romance
9621,Romance
45899,Romance
16430,Romance
53935,Romance
2610,Romance
182097,Romance
2313,Romance
45967,Romance
37124,Romance
16729,Romance
20128,Romance
3554,Romance
68013,Romance
16022,Romance
35580,Romance
259,Romance
13994,Romance
11661,Romance
44389,Romance
10033,Romance
41764,Romance
28212,Romance
4348,Romance
47540,Romance
125300,Romance
47473,Romance
69,Romance
1833,Romance
7301,Romance
13499,Romance
17952,Romance
7548,Romance
15184,Romance
24223,Romance
116,Romance
1904,Romance
9043,Romance
2008,Romance
27031,Romance
17595,Romance
42234,Romance
16151,Romance
80316,Romance
23478,Romance
84847,Romance
23606,Romance
17382,Romance
43350,Romance
18840,Romance
33081,Romance
43899,Romance
20641,Romance
11400,Romance
13669,Romance
25608,Romance
45802,Romance
49683,Romance
7509,Romance
24163,Romance
34187,Romance
12116,Romance
124484,Romance
97936,Romance
27629,Romance
33117,Romance
108994,Romance
15363,Romance
31416,Romance
37631,Romance
77291,Romance
1544,Romance
1651,Romance
61559,Romance
7515,Romance
16781,Romance
10025,Romance
14086,Romance
14887,Romance
43386,Romance
15590,Romance
1967,Romance
9655,Romance
14191,Romance
49781,Romance
56935,Romance
219,Romance
52345,Romance
30139,Romance
8998,Romance
53296,Romance
4441,Romance
11490,Romance
50724,Romance
48369,Romance
35545,Romance
36253,Romance
14384,Romance
28432,Romance
7870,Romance
34019,Romance
9767,Romance
13689,Romance
9700,Romance
14167,Romance
12766,Romance
53905,Romance
2044,Romance
9339,Romance
350,Romance
1819,Romance
43240,Romance
30022,Romance
4962,Romance
48693,Romance
43155,Romance
16270,Romance
17628,Romance
18553,Romance
17021,Romance
53231,Romance
151590,Romance
31998,Romance
43654,Romance
14474,Romance
19676,Romance
71282,Romance
11554,Romance
43903,Romance
43600,Romance
54111,Romance
76344,Romance
81312,Romance
5070,Romance
1262,Romance
47758,Romance
13338,Romance
14963,Romance
2805,Romance
55587,Romance
43542,Romance
148,Romance
42501,Romance
9762,Romance
86604,Romance
25645,Romance
31513,Romance
1540,Romance
1491,Romance
34233,Romance
33792,Romance
43006,Romance
19072,Romance
11227,Romance
24055,Romance
43231,Romance
7511,Romance
32687,Romance
14057,Romance
1963,Romance
10846,Romance
32969,Romance
1381,Romance
76117,Romance
5721,Romance
41758,Romance
43122,Romance
65488,Romance
9664,Romance
15624,Romance
9842,Romance
9794,Romance
9895,Romance
42236,Romance
86,Romance
1440,Romance
43847,Romance
1378,Romance
43673,Romance
59500,Romance
19109,Romance
33218,Romance
21057,Romance
67880,Romance
55831,Romance
9726,Romance
36215,Romance
61650,Romance
1581,Romance
57977,Romance
313,Romance
39219,Romance
47156,Romance
15804,Romance
14978,Romance
17604,Romance
18615,Romance
40574,Romance
12795,Romance
16066,Romance
77966,Romance
97519,Romance
14202,Romance
12924,Romance
1259,Romance
10908,Romance
27067,Romance
182,Romance
31048,Romance
43512,Romance
13967,Romance
19344,Romance
2433,Romance
42567,Romance
13771,Romance
33375,Romance
10810,Romance
31325,Romance
25648,Romance
12183,Romance
78318,Romance
37952,Romance
12547,Romance
13668,Romance
10075,Romance
1252,Romance
40641,Romance
2266,Romance
37725,Romance
47200,Romance
16555,Romance
11172,Romance
14845,Romance
29965,Romance
13916,Romance
1993,Romance
1253,Romance
38021,Romance
9784,Romance
50812,Romance
14710,Romance
14624,Romance
64142,Romance
14055,Romance
6691,Romance
31040,Romance
2977,Romance
52679,Romance
14434,Romance
47837,Romance
10051,Romance
20527,Romance
8199,Romance
20122,Romance
33673,Romance
18437,Romance
14945,Romance
20405,Romance
17422,Romance
1407,Romance
15534,Romance
13067,Romance
10111,Romance
1950,Romance
28304,Romance
24397,Romance
18549,Romance
13574,Romance
13171,Romance
16447,Romance
31866,Romance
27904,Romance
1919,Romance
4964,Romance
2976,Romance
13159,Romance
11205,Romance
5723,Romance
14207,Romance
50153,Romance
5488,Romance
8748,Romance
12225,Romance
36143,Romance
18206,Romance
10288,Romance
32004,Romance
9724,Romance
57425,Romance
13120,Romance
2748,Romance
75350,Romance
77621,Romance
43836,Romance
18425,Romance
6022,Romance
3563,Romance
13491,Romance
27683,Romance
4688,Romance
13337,Romance
44502,Romance
7547,Romance
2270,Romance
88527,Romance
8141,Romance
59995,Romance
31777,Romance
18650,Romance
21494,Romance
3542,Romance
43750,Romance
12435,Romance
14877,Romance
1845,Romance
2882,Romance
13501,Romance
4347,Romance
3469,Romance
15019,Romance
77210,Romance
4629,Romance
15361,Romance
63607,Romance
6641,Romance
24170,Romance
13257,Romance
4588,Romance
14313,Romance
7211,Romance
4517,Romance
6615,Romance
14848,Romance
41044,Romance
5951,Romance
27419,Romance
14753,Romance
13066,Romance
9262,Romance
42173,Romance
25755,Romance
26336,Romance
32726,Romance
6639,Romance
4523,Romance
8079,Romance
43308,Romance
43798,Romance
7326,Romance
1989,Romance
24123,Romance
71848,Romance
46902,Romance
45126,Romance
52473,Romance
71066,Romance
13299,Romance
53896,Romance
13198,Romance
12130,Romance
19103,Romance
6076,Romance
14118,Romance
6023,Romance
26990,Romance
6557,Romance
110909,Romance
33358,Romance
44434,Romance
47841,Romance
49717,Romance
42635,Romance
15017,Romance
86241,Romance
18290,Romance
10247,Romance
32716,Romance
15053,Romance
38007,Romance
2282,Romance
7973,Romance
8676,Romance
12855,Romance
8390,Romance
113788,Romance
8328,Romance
14073,Romance
12650,Romance
7942,Romance
36091,Romance
38804,Romance
12177,Romance
7985,Romance
37300,Romance
6391,Romance
18586,Romance
13196,Romance
28260,Romance
12178,Romance
14054,Romance
8060,Romance
43797,Romance
46883,Romance
86792,Romance
11534,Romance
31409,Romance
12890,Romance
31421,Romance
4942,Romance
16283,Romance
9870,Romance
14424,Romance
92299,Romance
14324,Romance
28435,Romance
40214,Romance
7861,Romance
13650,Romance
29291,Romance
26232,Romance
10761,Romance
43664,Romance
13243,Romance
9029,Romance
17106,Romance
12586,Romance
41648,Romance
17483,Romance
85514,Romance
12808,Romance
43145,Romance
38282,Romance
4564,Romance
14103,Romance
117044,Romance
14305,Romance
45996,Romance
51484,Romance
42657,Romance
82731,Romance
66180,Romance
12912,Romance
13206,Romance
15728,Romance
1938,Romance
13019,Romance
78998,Romance
85559,Romance
27505,Romance
80659,Romance
72163,Romance
64131,Romance
11631,Romance
42718,Romance
428,Romance
4966,Romance
13910,Romance
10818,Romance
13021,Romance
18035,Romance
2002,Romance
22100,Romance
12568,Romance
30112,Romance
14061,Romance
5038,Romance
15859,Romance
31922,Romance
45579,Romance
18803,Romance
11671,Romance
29568,Romance
12620,Romance
43389,Romance
13972,Romance
12165,Romance
12818,Romance
38019,Romance
25795,Romance
12797,Romance
3041,Romance
13092,Romance
14326,Romance
12182,Romance
13401,Romance
12783,Romance
3097,Romance
41666,Romance
13596,Romance
12689,Romance
15450,Romance
108634,Romance
11887,Romance
69299,Romance
53772,Romance
12405,Romance
4701,Romance
8938,Romance
42884,Romance
96395,Romance
42664,Romance
127257,Romance
13905,Romance
13523,Romance
20065,Romance
84050,Romance
111759,Romance
77650,Romance
8966,Romance
12193,Romance
35790,Romance
38831,Romance
2574,Romance
85844,Romance
44626,Romance
25852,Romance
126754,Romance
8055,Romance
14072,Romance
120862,Romance
42655,Romance
12163,Romance
27991,Romance
9050,Romance
60488,Romance
111302,Romance
80616,Romance
2694,Romance
4922,Romance
38142,Romance
13406,Romance
185156,Romance
10202,Romance
28564,Romance
4148,Romance
17845,Romance
50988,Romance
16409,Romance
54406,Romance
13944,Romance
60542,Romance
50307,Romance
14871,Romance
16137,Romance
169869,Romance
14582,Romance
44052,Romance
10362,Romance
10184,Romance
131729,Romance
73953,Romance
171840,Romance
94405,Romance
36499,Romance
19255,Romance
47497,Romance
85330,Romance
53574,Romance
74286,Romance
19998,Romance
16558,Romance
113321,Romance
20529,Romance
13808,Romance
53863,Romance
18558,Romance
16071,Romance
20048,Romance
15451,Romance
22705,Romance
1940,Romance
33726,Romance
34796,Romance
67849,Romance
33974,Romance
72891,Romance
6461,Romance
23590,Romance
65503,Romance
42943,Romance
15705,Romance
14448,Romance
21583,Romance
19375,Romance
21755,Romance
121707,Romance
10541,Romance
19955,Romance
90799,Romance
86764,Romance
42062,Romance
16899,Romance
31404,Romance
42513,Romance
83868,Romance
61109,Romance
15712,Romance
64968,Romance
70806,Romance
26506,Romance
15084,Romance
50600,Romance
27799,Romance
29314,Romance
84119,Romance
18240,Romance
89484,Romance
38773,Romance
8269,Romance
14938,Romance
176810,Romance
50030,Romance
8939,Romance
19265,Romance
12556,Romance
43192,Romance
47075,Romance
20301,Romance
251657,Romance
10788,Romance
69426,Romance
22612,Romance
19913,Romance
47920,Romance
82474,Romance
45184,Romance
14758,Romance
59847,Romance
60623,Romance
43195,Romance
76465,Romance
14197,Romance
14843,Romance
22215,Romance
39415,Romance
20407,Romance
67967,Romance
20943,Romance
82311,Romance
62547,Romance
24803,Romance
18126,Romance
18908,Romance
39286,Romance
37047,Romance
77285,Romance
18585,Romance
22051,Romance
25902,Romance
14940,Romance
24420,Romance
31216,Romance
19556,Romance
16710,Romance
19840,Romance
33199,Romance
25183,Romance
99600,Romance
30319,Romance
15775,Romance
18032,Romance
42638,Romance
33314,Romance
21657,Romance
35059,Romance
43878,Romance
43303,Romance
184781,Romance
23049,Romance
45458,Romance
64544,Romance
2861,Romance
25376,Romance
40979,Romance
22494,Romance
20171,Romance
57412,Romance
117531,Romance
279606,Romance
25643,Romance
29963,Romance
35113,Romance
44208,Romance
20178,Romance
41053,Romance
39506,Romance
23082,Romance
28665,Romance
24684,Romance
77246,Romance
19899,Romance
39488,Romance
11807,Romance
60773,Romance
885,Romance
126136,Romance
23966,Romance
188858,Romance
44685,Romance
43902,Romance
43850,Romance
44334,Romance
85927,Romance
38702,Romance
12572,Romance
32563,Romance
50936,Romance
120518,Romance
31189,Romance
51619,Romance
21058,Romance
30506,Romance
71041,Romance
54419,Romance
42788,Romance
22947,Romance
43893,Romance
65403,Romance
28422,Romance
108021,Romance
94653,Romance
38984,Romance
32834,Romance
14834,Romance
70555,Romance
63401,Romance
836,Romance
84772,Romance
4475,Romance
77121,Romance
8088,Romance
70805,Romance
18239,Romance
14859,Romance
121088,Romance
9924,Romance
54966,Romance
91426,Romance
36106,Romance
8353,Romance
12404,Romance
34653,Romance
2143,Romance
10198,Romance
53161,Romance
47046,Romance
63764,Romance
26032,Romance
16576,Romance
25968,Romance
10197,Romance
64481,Romance
22897,Romance
25196,Romance
36811,Romance
28520,Romance
49687,Romance
114790,Romance
110733,Romance
96107,Romance
89647,Romance
14159,Romance
80960,Romance
64736,Romance
25190,Romance
22327,Romance
291554,Romance
25195,Romance
4286,Romance
4932,Romance
14173,Romance
31875,Romance
37222,Romance
52429,Romance
46335,Romance
20107,Romance
22274,Romance
13634,Romance
44941,Romance
17606,Romance
15930,Romance
52229,Romance
83994,Romance
5761,Romance
20453,Romance
4253,Romance
59390,Romance
72241,Romance
106482,Romance
32130,Romance
126083,Romance
46336,Romance
29501,Romance
13477,Romance
8952,Romance
40724,Romance
33630,Romance
43333,Romance
42212,Romance
27989,Romance
46423,Romance
11518,Romance
7344,Romance
32856,Romance
17334,Romance
38448,Romance
81399,Romance
13949,Romance
42586,Romance
79519,Romance
22971,Romance
32092,Romance
17473,Romance
26022,Romance
119819,Romance
31515,Romance
43012,Romance
27583,Romance
34016,Romance
23169,Romance
18704,Romance
94182,Romance
31299,Romance
33788,Romance
42342,Romance
264241,Romance
19616,Romance
38687,Romance
11763,Romance
20825,Romance
213845,Romance
4252,Romance
184741,Romance
22419,Romance
43327,Romance
53522,Romance
11801,Romance
22943,Romance
18426,Romance
19939,Romance
79924,Romance
68987,Romance
31561,Romance
14766,Romance
36731,Romance
47808,Romance
90634,Romance
43326,Romance
41110,Romance
20478,Romance
12408,Romance
43381,Romance
35690,Romance
39053,Romance
43517,Romance
111310,Romance
94917,Romance
44399,Romance
72272,Romance
1549,Romance
10171,Romance
5178,Romance
42217,Romance
19173,Romance
38726,Romance
38697,Romance
5590,Romance
53503,Romance
46705,Romance
37821,Romance
116746,Romance
64811,Romance
9543,Romance
26427,Romance
62492,Romance
37786,Romance
71756,Romance
29151,Romance
80844,Romance
42614,Romance
43879,Romance
34806,Romance
1785,Romance
42744,Romance
37056,Romance
52726,Romance
27735,Romance
132928,Romance
25869,Romance
30695,Romance
31041,Romance
79372,Romance
42767,Romance
43882,Romance
99627,Romance
25868,Romance
63883,Romance
38027,Romance
1787,Romance
24663,Romance
33809,Romance
16890,Romance
39545,Romance
44534,Romance
43699,Romance
109970,Romance
24021,Romance
36691,Romance
39334,Romance
52365,Romance
51865,Romance
4676,Romance
3037,Romance
39129,Romance
43449,Romance
25903,Romance
51395,Romance
8471,Romance
44711,Romance
43853,Romance
80198,Romance
41252,Romance
39037,Romance
22556,Romance
110899,Romance
40850,Romance
53209,Romance
162862,Romance
31011,Romance
96525,Romance
65212,Romance
41163,Romance
86266,Romance
21564,Romance
41483,Romance
63075,Romance
49609,Romance
61430,Romance
18848,Romance
42008,Romance
83360,Romance
46011,Romance
28426,Romance
97735,Romance
44770,Romance
55971,Romance
10271,Romance
3476,Romance
52270,Romance
80364,Romance
21001,Romance
132883,Romance
26035,Romance
53446,Romance
39563,Romance
51759,Romance
41248,Romance
29538,Romance
115109,Romance
42850,Romance
37842,Romance
191550,Romance
42991,Romance
33494,Romance
207937,Romance
79043,Romance
42085,Romance
32196,Romance
55648,Romance
41210,Romance
41233,Romance
38073,Romance
71839,Romance
109881,Romance
43790,Romance
30630,Romance
32552,Romance
113214,Romance
40985,Romance
148636,Romance
96172,Romance
40652,Romance
33729,Romance
46563,Romance
43949,Romance
43491,Romance
43890,Romance
37596,Romance
34145,Romance
45261,Romance
38961,Romance
56969,Romance
45077,Romance
52221,Romance
117211,Romance
12807,Romance
38303,Romance
38408,Romance
38031,Romance
85290,Romance
43619,Romance
38415,Romance
110502,Romance
43369,Romance
111315,Romance
98115,Romance
42188,Romance
43187,Romance
39933,Romance
16344,Romance
113456,Romance
174792,Romance
64156,Romance
52848,Romance
73348,Romance
86233,Romance
37810,Romance
165911,Romance
41211,Romance
43601,Romance
46979,Romance
51241,Romance
182756,Romance
77960,Romance
52237,Romance
43819,Romance
43943,Romance
40716,Romance
43189,Romance
3007,Romance
27563,Romance
59408,Romance
79591,Romance
52111,Romance
64340,Romance
38357,Romance
48303,Romance
43539,Romance
71701,Romance
43862,Romance
43437,Romance
44886,Romance
41556,Romance
35458,Romance
99080,Romance
83817,Romance
120835,Romance
15702,Romance
6320,Romance
34764,Romance
36405,Romance
51618,Romance
35395,Romance
38117,Romance
43347,Romance
47607,Romance
37710,Romance
130424,Romance
39968,Romance
85876,Romance
31988,Romance
80701,Romance
46503,Romance
48833,Romance
46660,Romance
96366,Romance
42888,Romance
43855,Romance
62567,Romance
37080,Romance
50701,Romance
107592,Romance
50673,Romance
30548,Romance
36115,Romance
10018,Romance
52587,Romance
238362,Romance
48204,Romance
53156,Romance
39451,Romance
28025,Romance
107548,Romance
112674,Romance
51358,Romance
20495,Romance
82549,Romance
54430,Romance
33870,Romance
42297,Romance
82622,Romance
37866,Romance
32407,Romance
37533,Romance
64212,Romance
52696,Romance
16987,Romance
23830,Romance
26277,Romance
165402,Romance
56402,Romance
124058,Romance
156288,Romance
43781,Romance
46387,Romance
23019,Romance
63892,Romance
40650,Romance
17605,Romance
28391,Romance
107774,Romance
43810,Romance
42175,Romance
18703,Romance
39557,Romance
31903,Romance
105067,Romance
55151,Romance
51873,Romance
34013,Romance
62495,Romance
45807,Romance
52844,Romance
113757,Romance
133119,Romance
33039,Romance
139851,Romance
62976,Romance
131781,Romance
39695,Romance
41630,Romance
44411,Romance
79731,Romance
50900,Romance
50217,Romance
80988,Romance
45272,Romance
195651,Romance
54635,Romance
81687,Romance
112705,Romance
18438,Romance
49844,Romance
183894,Romance
43088,Romance
4704,Romance
83013,Romance
57424,Romance
50725,Romance
38050,Romance
56930,Romance
47218,Romance
106406,Romance
53230,Romance
57703,Romance
118381,Romance
24885,Romance
71110,Romance
16439,Romance
18143,Romance
13957,Romance
50546,Romance
70591,Romance
104221,Romance
243565,Romance
77078,Romance
38684,Romance
84303,Romance
93528,Romance
46458,Romance
58232,Romance
85769,Romance
211331,Romance
131770,Romance
42815,Romance
48650,Romance
44087,Romance
51290,Romance
31412,Romance
63555,Romance
36331,Romance
49012,Romance
57695,Romance
57698,Romance
59928,Romance
76714,Romance
26880,Romance
29745,Romance
27045,Romance
25638,Romance
53741,Romance
9511,Romance
51736,Romance
55787,Romance
125874,Romance
43498,Romance
50848,Romance
43515,Romance
37041,Romance
88451,Romance
28286,Romance
55836,Romance
56314,Romance
19482,Romance
54699,Romance
18033,Romance
92341,Romance
24810,Romance
30335,Romance
49022,Romance
55721,Romance
92667,Romance
106882,Romance
59436,Romance
50078,Romance
28723,Romance
32120,Romance
110628,Romance
70264,Romance
56807,Romance
21469,Romance
43692,Romance
104505,Romance
142712,Romance
44221,Romance
74183,Romance
42571,Romance
44223,Romance
37665,Romance
100420,Romance
49020,Romance
43497,Romance
104439,Romance
120977,Romance
102541,Romance
102384,Romance
45658,Romance
55347,Romance
78400,Romance
58446,Romance
144560,Romance
105981,Romance
35688,Romance
148675,Romance
131504,Romance
80941,Romance
59861,Romance
97831,Romance
175035,Romance
95854,Romance
14552,Romance
44991,Romance
107973,Romance
44439,Romance
42368,Romance
53256,Romance
12840,Romance
38317,Romance
52239,Romance
109251,Romance
29577,Romance
44990,Romance
12432,Romance
54690,Romance
37189,Romance
109048,Romance
59860,Romance
55895,Romance
33765,Romance
50646,Romance
80613,Romance
115425,Romance
51828,Romance
62522,Romance
27588,Romance
74946,Romance
45801,Romance
66942,Romance
8897,Romance
48612,Romance
50544,Romance
47116,Romance
111678,Romance
22093,Romance
43792,Romance
76382,Romance
126922,Romance
54384,Romance
91208,Romance
95956,Romance
36956,Romance
51851,Romance
47855,Romance
14688,Romance
133781,Romance
64318,Romance
80771,Romance
11604,Romance
111623,Romance
59435,Romance
52846,Romance
9295,Romance
51384,Romance
40794,Romance
62385,Romance
35802,Romance
47261,Romance
111960,Romance
42692,Romance
80382,Romance
59392,Romance
64832,Romance
50023,Romance
52338,Romance
